,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,company_name,model_name,mileage (kmpl),engine (cc),max_power (bhp)
6456,1999,80000,26320,0,0,0,1,4.0,maruti,800 ac,16.1,796.0,37.0
6457,2010,320000,135000,1,0,0,2,5.0,hyundai,i20 asta 1.4 crdi (diesel),23.0,1396.0,90.0
6458,2008,375000,100000,0,0,0,3,5.0,honda,civic 1.8 v mt,13.5,1799.0,130.0
6459,2017,400000,120000,0,0,0,1,5.0,maruti,eeco 5 seater ac bsiv,15.37,1196.0,73.0
6460,2011,600000,230000,1,0,0,1,7.0,mahindra,xylo e8 abs airbag,14.0,2498.0,112.0
6461,2016,315000,60000,0,0,0,2,5.0,renault,kwid 1.0 rxt optional,23.01,999.0,67.0
6462,2012,1100000,80000,1,0,1,2,5.0,bmw,3 series 320d highline,16.07,1995.0,181.0
6463,2010,350000,190000,1,0,0,2,5.0,maruti,swift dzire vdi,19.3,1248.0,73.9
6464,2016,375000,120000,0,0,0,1,5.0,maruti,eeco 5 seater ac bsiv,15.37,1196.0,73.0
6465,2013,1050000,217000,1,0,0,2,8.0,toyota,innova 2.5 gx (diesel) 8 seater,12.99,2494.0,100.6
6466,2015,350000,29000,0,0,0,1,5.0,maruti,celerio vxi,23.1,998.0,67.04
6467,2010,120000,120000,0,0,0,3,5.0,maruti,wagon r lx minor,18.9,1061.0,67.0
6468,2015,819999,90000,1,0,0,1,7.0,mahindra,xuv500 w6 2wd,16.0,2179.0,140.0
6469,2018,700000,30000,0,0,0,1,5.0,hyundai,i20 1.2 asta option,18.6,1197.0,81.83
6470,2018,451999,30000,0,0,1,2,5.0,maruti,celerio zxi optional amt bsiv,23.1,998.0,67.04
6471,2016,500000,56000,0,0,0,3,5.0,hyundai,grand i10 magna,18.9,1197.0,82.0
6472,2015,1250000,90000,1,0,0,1,8.0,toyota,innova 2.5 vx (diesel) 8 seater,12.99,2494.0,100.6
6473,2015,500000,120000,1,0,0,1,7.0,mahindra,tuv 300 t8,18.49,1493.0,100.0
6474,2015,490000,60000,1,0,0,1,5.0,maruti,swift vdi bsiv,25.2,1248.0,74.0
6475,2008,200000,147000,1,0,0,2,5.0,maruti,swift dzire zdi,19.3,1248.0,73.9
6476,2012,240000,35000,0,0,0,1,5.0,maruti,wagon r vxi bsiii,18.9,998.0,67.1
6477,2018,655000,19500,0,0,0,1,5.0,hyundai,i20 1.2 spotz,18.6,1197.0,81.83
6478,2018,620000,38426,0,0,0,1,5.0,hyundai,i20 active 1.2 sx,17.19,1197.0,81.86
6479,2015,450000,35000,0,0,0,2,5.0,maruti,swift vxi windsong limited edition,20.4,1197.0,83.11
6480,2014,310000,35000,0,0,0,2,5.0,maruti,wagon r lxi bs iv,20.51,998.0,67.04
6481,2007,150000,50000,0,0,0,3,5.0,maruti,alto lxi,19.7,796.0,46.3
6482,2012,180000,120000,1,0,0,1,5.0,chevrolet,beat diesel lt,25.44,936.0,57.6
6483,2011,150000,120000,1,0,0,1,5.0,tata,indica vista tdi ls,19.4,1405.0,70.0
6484,2011,160000,112000,1,0,0,2,5.0,ford,figo diesel exi,20.0,1399.0,68.0
6485,2013,600000,70000,1,0,0,3,8.0,mahindra,scorpio ex,14.0,2523.0,75.0
6486,2012,380000,145000,1,0,0,1,5.0,skoda,rapid 1.6 tdi ambition plus alloy,20.5,1598.0,103.5
6487,2007,120000,135000,1,0,0,1,5.0,tata,indigo lx,17.0,1405.0,70.0
6488,2011,350000,500000,1,0,0,2,7.0,toyota,innova 2.5 ev diesel ps 7 seater bsiii,12.99,2494.0,100.57
6489,2012,135000,146000,1,0,0,1,5.0,tata,indigo tdi,19.61,1405.0,70.0
6490,2018,610000,10000,0,0,0,1,5.0,hyundai,grand i10 1.2 kappa sportz bsiv,18.9,1197.0,81.86
6491,2020,260000,50000,1,0,0,1,5.0,volkswagen,polo 1.5 tdi comfortline,20.14,1498.0,88.5
6492,2017,500000,25000,0,0,0,1,5.0,hyundai,xcent 1.2 vtvt s,20.14,1197.0,81.86
6493,2016,220000,20000,0,0,0,1,5.0,renault,kwid 1.0,23.01,999.0,67.0
6494,2006,121000,70000,0,0,0,2,5.0,honda,civic 1.8 s mt,13.5,1799.0,130.0
6495,2017,350000,50000,1,0,0,1,5.0,tata,indigo cs elx bs iv,25.0,1396.0,69.01
6496,2018,2200000,25000,1,0,1,2,5.0,audi,q3 35 tdi quattro technology,15.17,1968.0,181.0
6497,2011,280000,100000,1,0,0,2,5.0,hyundai,i20 1.4 crdi asta,23.0,1396.0,90.0
6498,2020,919999,20000,0,0,0,1,5.0,tata,nexon 1.2 revotron xz plus,17.0,1198.0,108.5
6499,2011,320000,155000,1,0,0,1,5.0,hyundai,i20 1.4 crdi asta,23.0,1396.0,90.0
6500,2012,140000,70000,1,0,0,4,5.0,ford,figo diesel lxi,20.0,1399.0,68.0
6501,2012,310000,25000,1,0,0,2,5.0,maruti,sx4 vdi,21.5,1248.0,88.8
6502,2006,65000,120000,0,0,0,2,4.0,maruti,800 ex 5 speed,16.1,796.0,37.0
6503,2013,300000,90000,1,0,0,1,7.0,chevrolet,enjoy tcdi ltz 7 seater,18.2,1248.0,73.8
6504,2017,2711000,9000,1,1,1,1,5.0,jaguar,xe 2016-2019 2.0l diesel prestige,13.6,1999.0,177.0
6505,2019,5150000,20000,0,1,1,1,5.0,lexus,es 300h,22.37,2487.0,214.56
6506,2017,3200000,45000,1,1,1,1,5.0,jaguar,xf 2.0 diesel portfolio,19.33,1999.0,177.0
6507,2015,503000,110000,1,0,0,1,7.0,tata,safari storme ex,14.1,2179.0,147.94
6508,2019,3800000,20000,1,0,1,1,5.0,volvo,xc40 d4 inscription bsiv,18.0,1969.0,190.0
6509,2016,2000000,68089,0,2,1,1,5.0,toyota,camry 2.5 hybrid,19.16,2494.0,157.7
6510,2013,225000,58343,0,2,0,1,5.0,maruti,wagon r lxi,21.79,998.0,67.05
6511,2018,740000,38817,1,1,0,1,5.0,maruti,baleno alpha 1.3,27.39,1248.0,74.0
6512,2016,550000,56494,0,2,0,1,5.0,honda,jazz vx,18.2,1199.0,88.7
6513,2013,750000,79328,1,2,0,2,7.0,toyota,innova 2.5 vx (diesel) 7 seater,12.99,2494.0,100.6
6514,2019,650000,5621,0,2,1,1,5.0,maruti,swift amt vvt vxi,22.0,1197.0,81.8
6515,2017,625000,25538,0,2,0,1,5.0,toyota,etios vx,16.78,1496.0,88.73
6516,2018,600000,69779,0,1,1,1,5.0,maruti,swift amt zxi,22.0,1197.0,81.8
6517,2017,450000,56290,1,1,0,1,5.0,hyundai,grand i10 1.2 crdi sportz,24.0,1186.0,73.97
6518,2019,5400000,7500,1,1,1,1,5.0,bmw,x4 m sport x xdrive20d,16.78,1995.0,190.0
6519,2019,5500000,8500,1,1,1,1,5.0,bmw,x4 m sport x xdrive20d,16.78,1995.0,190.0
6520,2019,779000,7032,0,2,1,1,5.0,honda,amaze v cvt petrol bsiv,19.0,1199.0,88.76
6521,2016,645000,11000,0,1,1,1,5.0,skoda,rapid 1.6 mpi at elegance,14.3,1598.0,103.5
6522,2018,2475000,2000,1,1,1,1,5.0,volvo,v40 d3 r-design,16.8,1984.0,150.0
6523,2011,575000,110000,1,0,0,2,7.0,mahindra,xuv500 w8 2wd,15.1,2179.0,140.0
6524,2014,440000,110000,1,0,0,2,5.0,tata,xenon xt ex 4x2,13.49,2179.0,138.03
6525,2012,380000,100000,1,0,0,2,5.0,maruti,swift vdi,22.9,1248.0,74.0
6526,2010,140000,116700,0,0,0,4,5.0,tata,manza aura (abs) safire,15.0,1368.0,90.0
6527,2015,475000,25000,1,0,0,1,5.0,tata,zest quadrajet 1.3 75ps xe,22.95,1248.0,74.0
6528,2011,200000,200000,1,0,0,3,8.0,mahindra,xylo d2,13.0,2489.0,95.0
6529,2010,400000,176062,1,0,0,1,5.0,maruti,swift ldi bsiv,17.8,1248.0,75.0
6530,2008,425000,250000,1,0,0,3,8.0,toyota,innova 2.5 g (diesel) 8 seater bs iv,12.8,2494.0,102.0
6531,2015,509999,82000,1,0,0,1,5.0,honda,amaze anniversary edition,25.8,1498.0,98.6
6532,2010,275000,80000,0,0,0,1,5.0,hyundai,i10 era 1.1 itech se,19.81,1086.0,68.05
6533,2017,650000,40000,1,0,0,2,7.0,chevrolet,enjoy 1.3 tcdi ltz 7,18.2,1248.0,73.74
6534,2019,1850000,14000,1,0,0,1,5.0,jeep,compass 2.0 longitude option bsiv,17.1,1956.0,170.0
6535,2014,650000,129000,1,0,0,1,5.0,renault,duster 4x4,19.72,1461.0,108.45
6536,2016,360000,60000,1,0,0,2,5.0,fiat,punto evo 1.3 emotion,20.5,1248.0,91.7
6537,2018,650000,82000,1,0,1,1,5.0,volkswagen,ameo 1.5 tdi highline plus 16 at,21.73,1498.0,108.62
6538,2013,2000000,77500,1,0,1,3,5.0,land,rover range rover evoque 2.2l pure,12.7,2179.0,187.7
6539,2017,675000,50000,1,0,0,2,7.0,chevrolet,enjoy 1.3 tcdi ltz 7,18.2,1248.0,73.74
6540,2006,50000,40000,0,0,0,3,4.0,maruti,800 ac,16.1,796.0,37.0
6541,2017,445000,39500,0,0,0,1,5.0,maruti,wagon r vxi opt 1.2,20.52,1197.0,81.8
6542,2018,750000,40000,1,0,0,1,5.0,hyundai,elite i20 sportz plus diesel,22.54,1396.0,88.76
6543,2012,425000,56000,1,0,0,2,5.0,maruti,swift vdi,22.9,1248.0,74.0
6544,2017,850000,54000,1,0,0,1,5.0,hyundai,i20 1.4 asta option,22.54,1396.0,88.73
6545,2016,400000,20000,0,0,0,2,5.0,maruti,wagon r vxi bs iv,20.51,998.0,67.04
6546,2014,200000,55896,1,0,0,2,5.0,tata,indica v2 elx,25.0,1396.0,69.0
6547,2016,550000,35000,1,0,0,1,5.0,honda,amaze sx i-dtec,25.8,1498.0,98.6
6548,2012,250000,97000,0,0,0,2,5.0,honda,brio v mt,19.4,1198.0,86.8
6549,2014,206000,120000,0,0,0,2,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
6550,2014,290000,50000,0,0,0,1,5.0,hyundai,eon magna plus,21.1,814.0,55.2
6551,2010,45000,30400,0,0,0,4,4.0,tata,nano lx bsiv,26.0,624.0,35.0
6552,2019,1200000,15000,1,0,0,1,5.0,mahindra,xuv300 w8 option diesel bsiv,20.0,1497.0,115.0
6553,2012,220000,110000,1,0,0,3,5.0,nissan,sunny diesel xl,21.64,1461.0,84.8
6554,2008,515000,120000,1,0,1,2,5.0,mercedes-benz,new c-class c 220 cdi elegance at,14.84,2143.0,170.0
6555,2010,170000,100000,0,0,0,1,5.0,maruti,alto lx,19.7,796.0,46.3
6556,2010,260000,120000,1,0,0,2,5.0,maruti,swift vdi bsiii,17.8,1248.0,75.0
6557,2012,315000,130000,1,0,0,2,5.0,volkswagen,vento diesel highline,20.54,1598.0,103.6
6558,2011,225000,76000,0,0,0,2,5.0,maruti,alto k10 2010-2014 vxi,20.92,998.0,67.1
6559,2012,420000,110000,1,0,0,3,5.0,volkswagen,jetta 2.0l tdi comfortline,19.33,1968.0,138.1
6560,2011,525000,96000,1,0,0,1,8.0,mahindra,scorpio vlx 4wd airbag bsiv,12.05,2179.0,120.0
6561,2018,670000,90000,1,0,1,1,5.0,maruti,swift amt zdi,28.4,1248.0,74.0
6562,2012,220000,110000,1,0,0,3,5.0,nissan,sunny diesel xl,21.64,1461.0,84.8
6563,2013,250000,25000,1,0,0,1,5.0,ford,figo diesel celebration edition,20.0,1399.0,68.1
6564,2009,229999,90000,1,0,0,2,5.0,maruti,swift dzire vdi,19.3,1248.0,73.9
6565,2009,229999,164000,1,0,0,2,5.0,maruti,swift dzire vdi,19.3,1248.0,73.9
6566,2013,300000,120000,0,0,0,2,5.0,honda,amaze ex i-vtech,18.0,1198.0,86.7
6567,2010,165000,66000,0,0,0,2,5.0,maruti,a-star vxi,19.0,998.0,66.1
6568,2010,295000,250000,1,0,0,1,7.0,tata,new safari dicor 2.2 ex 4x4 bs iv,13.93,2179.0,138.0
6569,2011,360000,157000,1,0,0,2,5.0,hyundai,verna 1.6 crdi,22.32,1582.0,126.3
6570,2011,380000,157000,1,0,0,2,5.0,hyundai,verna 1.6 crdi,22.32,1582.0,126.3
6571,2017,300000,35000,0,0,0,1,5.0,renault,kwid 1.0 rxt 02 anniversary edition,23.01,999.0,67.0
6572,2008,320000,100000,1,0,0,2,9.0,mahindra,scorpio 2.6 turbo 9 str,12.7,2609.0,116.6
6573,2016,325000,70000,0,0,0,2,7.0,datsun,go plus t bsiv,19.44,1198.0,67.0
6574,2010,160000,30000,1,0,0,2,5.0,tata,manza aqua quadrajet bs iv,21.12,1248.0,88.8
6575,2018,630000,40000,1,0,0,1,7.0,mahindra,bolero power plus sle,16.5,1493.0,70.0
6576,2020,600000,5000,0,0,0,1,5.0,maruti,swift vxi,21.21,1197.0,81.8
6577,2014,229999,30000,0,0,0,2,5.0,maruti,alto 800 vxi,22.74,796.0,47.3
6578,2014,440000,70000,1,0,0,2,5.0,maruti,swift zdi,22.9,1248.0,74.0
6579,2007,90000,60000,0,0,0,2,5.0,chevrolet,spark 1.0 lt,18.0,995.0,62.0
6580,2017,750000,60000,1,0,0,1,5.0,maruti,ciaz vdi shvs,28.09,1248.0,88.5
6581,2012,330000,80000,0,0,0,2,5.0,honda,city v mt,16.8,1497.0,116.3
6582,2016,715000,70000,1,0,0,2,5.0,maruti,ciaz zdi plus shvs,28.09,1248.0,88.5
6583,2013,250000,150000,1,0,0,2,5.0,skoda,fabia 1.2 tdi active plus,20.86,1199.0,75.0
6584,2007,120000,150000,0,0,0,2,5.0,maruti,zen estilo 1.1 lx bsiii,18.2,1061.0,64.0
6585,2004,100000,25000,0,0,0,3,5.0,ford,ikon 1.6 nxt,14.2,1597.0,92.0
6586,2017,850000,35000,1,0,1,2,5.0,skoda,rapid 1.5 tdi at style bsiv,21.72,1498.0,108.6
6587,2018,450000,48000,1,0,0,1,5.0,hyundai,xcent 1.2 crdi e plus,25.4,1186.0,73.97
6588,2012,240000,200000,1,0,0,1,5.0,volkswagen,polo diesel trendline 1.2l,22.07,1199.0,73.9
6589,2015,600000,135000,1,0,0,1,5.0,maruti,swift dzire vdi,26.59,1248.0,74.0
6590,2016,280000,110000,1,0,0,2,7.0,chevrolet,enjoy 1.3 tcdi ls 7,18.2,1248.0,73.74
6591,2012,465000,146000,1,0,0,2,5.0,hyundai,verna 1.6 sx,22.32,1582.0,126.32
6592,2018,350000,44000,0,0,0,1,5.0,maruti,alto 800 lxi,24.7,796.0,47.3
6593,2013,325000,70000,0,0,0,1,5.0,hyundai,i10 magna 1.2 itech se,20.36,1197.0,78.9
6594,2004,50000,271000,1,0,0,1,5.0,tata,indica v2 dls tc,16.8,1405.0,62.0
6595,2006,110000,120000,0,0,0,3,5.0,maruti,alto lxi bsiii,19.7,796.0,46.3
6596,2013,220000,80000,1,0,0,1,5.0,tata,indigo ecs lx bsiv,23.03,1396.0,69.0
6597,2015,515000,60000,1,0,0,1,7.0,mahindra,bolero 2011-2019 sle bsiii,15.96,2523.0,62.1
6598,2018,750000,40000,0,0,0,1,5.0,maruti,ciaz 1.4 sigma,20.73,1373.0,91.1
6599,2018,350000,25000,0,0,0,1,5.0,hyundai,eon sportz,21.1,814.0,55.2
6600,2019,488999,15000,0,0,0,1,5.0,hyundai,grand i10 1.2 kappa sportz bsiv,18.9,1197.0,81.86
6601,2017,300000,27000,0,0,0,1,5.0,maruti,alto 800 lxi,24.7,796.0,47.3
6602,2017,650000,35000,1,0,0,2,5.0,maruti,baleno alpha 1.3,27.39,1248.0,74.0
6603,2014,250000,40000,0,0,0,1,5.0,maruti,a-star vxi,19.0,998.0,66.1
6604,2014,200000,40000,0,0,0,3,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
6605,2015,950000,75262,1,0,0,1,7.0,mahindra,scorpio s10 7 seater,15.4,2179.0,120.0
6606,2012,200000,120000,1,0,0,1,5.0,tata,indigo ecs lx bsiv,23.03,1396.0,69.0
6607,2016,276000,60000,0,0,0,1,5.0,hyundai,eon 1.0 era plus,20.3,998.0,68.05
6608,2014,250000,40000,0,0,0,1,5.0,hyundai,eon magna plus,21.1,814.0,55.2
6609,2008,95000,80000,0,0,0,2,5.0,maruti,alto lx,19.7,796.0,46.3
6610,2011,200000,70000,1,0,0,2,5.0,tata,indigo cr4,23.57,1396.0,70.0
6611,2012,450000,100000,1,0,0,2,5.0,hyundai,verna 1.6 sx,22.32,1582.0,126.32
6612,2013,900000,18000,1,0,0,1,7.0,mahindra,xuv500 w6 2wd,15.1,2179.0,140.0
6613,2010,200000,175000,1,0,0,1,5.0,tata,indigo cs lx (tdi) bs iii,19.09,1396.0,69.0
6614,2010,200000,70000,0,0,0,2,5.0,hyundai,i10 sportz,20.36,1197.0,78.9
6615,2011,370000,91863,1,0,0,2,7.0,mahindra,bolero 2011-2019 sle,15.96,2523.0,62.1
6616,2008,250000,100000,0,0,0,1,5.0,tata,indigo cs glx bs iii,15.2,1193.0,65.0
6617,2016,290000,10000,0,0,0,1,5.0,renault,kwid rxt,25.17,799.0,53.3
6618,2018,900000,35000,1,0,0,1,7.0,maruti,ertiga shvs vdi,24.52,1248.0,88.5
6619,2013,325000,120000,1,0,0,2,5.0,ford,figo diesel celebration edition,20.0,1399.0,68.1
6620,2016,425000,30000,0,0,0,1,5.0,hyundai,grand i10 magna,18.9,1197.0,82.0
6621,2016,315000,60000,0,0,0,1,5.0,renault,kwid rxt,25.17,799.0,53.3
6622,2014,300000,70000,0,0,0,1,5.0,maruti,alto k10 vxi,23.95,998.0,67.05
6623,2013,325000,70000,0,0,0,2,5.0,hyundai,i10 sportz,20.36,1197.0,78.9
6624,2016,900000,130000,1,0,0,1,5.0,hyundai,creta 1.4 crdi s,21.38,1396.0,88.7
6625,2016,950000,133000,1,0,0,1,5.0,hyundai,creta 1.4 crdi s plus,21.38,1396.0,88.7
6626,2010,320000,120000,1,0,0,3,5.0,volkswagen,vento diesel trendline,20.54,1598.0,103.6
6627,2019,500000,20000,0,0,0,1,5.0,volkswagen,ameo 1.0 mpi trendline,19.44,999.0,75.0
6628,2012,290000,25000,0,0,0,1,5.0,ford,figo petrol lxi,15.6,1196.0,70.0
6629,2012,60000,90000,0,0,0,1,4.0,tata,nano lx bsiv,25.4,624.0,37.48
6630,2009,120000,140000,0,0,0,3,5.0,maruti,a-star vxi,19.0,998.0,66.1
6631,2017,850000,103000,1,1,0,1,5.0,honda,city i-dtec vx,25.6,1498.0,97.9
6632,2017,1750000,23000,1,1,0,1,7.0,toyota,innova crysta 2.4 gx mt bsiv,13.68,2393.0,147.8
6633,2015,600000,128000,1,1,0,1,5.0,honda,city i dtec v,26.0,1498.0,98.6
6634,2015,620000,33000,1,0,0,1,5.0,volkswagen,polo 1.5 tdi highline,20.14,1498.0,88.8
6635,2009,150000,70000,0,0,0,2,5.0,maruti,alto lxi bsiii,19.7,796.0,46.3
6636,2011,150000,40000,0,0,0,4,5.0,hyundai,santro xing gl,0.0,1086.0,62.0
6637,2008,135000,40000,0,0,0,4,5.0,tata,indigo grand petrol,12.85,1396.0,99.6
6638,2011,200000,80000,1,0,0,1,5.0,tata,indica vista terra 1.4 tdi,17.0,1405.0,71.0
6639,2015,730000,70000,1,0,0,1,5.0,maruti,ciaz zdi,26.21,1248.0,88.5
6640,2013,800000,100000,1,0,0,1,8.0,toyota,innova 2.5 g (diesel) 8 seater,12.99,2494.0,100.6
6641,2009,300000,90000,1,0,0,2,8.0,mahindra,xylo e8,14.0,2498.0,112.0
6642,2012,190000,112000,1,0,0,2,5.0,ford,figo diesel titanium,20.0,1399.0,68.0
6643,2011,350000,50000,0,0,0,1,5.0,honda,civic 1.8 v mt inspire,15.5,1799.0,132.0
6644,2015,509999,62000,1,0,0,2,5.0,hyundai,xcent 1.1 crdi s,24.4,1120.0,71.0
6645,2012,400000,90000,1,0,0,1,7.0,maruti,ertiga ldi,20.77,1248.0,88.76
6646,2013,800000,80000,1,0,0,1,7.0,toyota,innova 2.5 vx (diesel) 7 seater,12.99,2494.0,100.0
6647,2013,250000,50000,1,0,0,1,5.0,tata,manza club class quadrajet90 ls,21.02,1248.0,88.8
6648,2016,930000,47552,1,0,0,2,5.0,hyundai,creta 1.6 crdi sx,19.67,1582.0,126.2
6649,2016,720000,40000,1,0,0,2,5.0,maruti,vitara brezza zdi plus dual tone,24.3,1248.0,88.5
6650,2011,225000,15000,0,0,0,1,5.0,ford,figo petrol exi,15.6,1196.0,70.0
6651,2019,950000,20000,1,0,0,1,5.0,ford,ecosport 1.5 diesel titanium plus bsiv,23.0,1498.0,98.96
6652,2018,530000,52000,0,0,0,1,5.0,hyundai,i20 active 1.2,17.19,1197.0,81.86
6653,2016,470000,70000,0,0,0,1,5.0,hyundai,i20 magna 1.2,18.6,1197.0,81.83
6654,2017,650000,110000,1,0,0,1,9.0,mahindra,bolero power plus plus ac bsiv ps,15.96,2523.0,63.0
6655,2014,540000,77500,1,0,0,2,7.0,tata,safari storme lx,14.0,2179.0,138.1
6656,2015,459999,100000,1,0,0,2,5.0,maruti,swift vdi bsiv,25.2,1248.0,74.0
6657,2019,325000,14700,0,0,0,1,5.0,renault,kwid rxl,25.17,799.0,53.3
6658,2016,240000,40000,0,0,0,1,5.0,maruti,omni mpi std bsiv,16.8,796.0,34.2
6659,2017,400000,32000,0,0,0,2,6.0,mahindra,kuv 100 mfalcon g80 k2,18.15,1198.0,82.0
6660,2004,70000,70000,0,0,0,2,5.0,maruti,alto lxi,19.7,796.0,46.3
6661,2009,250000,80000,0,0,0,1,5.0,maruti,swift dzire vxi,17.5,1298.0,85.8
6662,2014,910000,80000,1,0,0,2,8.0,toyota,innova 2.5 g (diesel) 8 seater,12.99,2494.0,100.6
6663,2018,720000,25000,1,0,0,1,5.0,maruti,swift dzire vdi,28.4,1248.0,74.02
6664,2015,590000,50000,1,0,0,1,5.0,maruti,swift dzire zdi,26.59,1248.0,74.0
6665,2015,434000,120000,1,0,0,1,10.0,chevrolet,tavera neo 3 10 seats bsiii,13.58,2499.0,72.4
6666,2006,145000,170000,1,0,0,1,7.0,mahindra,bolero di bsiii,13.6,2523.0,63.0
6667,2018,445000,19700,0,0,0,1,5.0,mahindra,kuv 100 g80 k4 plus 5str,18.15,1198.0,82.0
6668,2011,191000,70000,3,0,0,1,5.0,hyundai,santro xing gl plus lpg,13.45,1086.0,62.1
6669,2018,372000,50000,1,0,0,4,5.0,ford,figo aspire 1.5 tdci titanium,25.83,1498.0,99.0
6670,2005,65000,90000,0,0,0,2,5.0,maruti,wagon r lxi,18.9,998.0,67.1
6671,2015,300000,140000,1,0,0,1,5.0,ford,figo diesel lxi,20.0,1399.0,68.05
6672,2003,125000,120000,1,0,0,3,8.0,mahindra,scorpio 2.6 dx,12.7,2609.0,116.6
6673,2017,520000,40000,0,0,0,1,5.0,tata,tigor 1.2 revotron xz option,20.3,1199.0,84.0
6674,2014,190000,70000,0,0,0,3,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
6675,2018,310000,7000,0,0,0,1,5.0,datsun,redigo 1.0 s,22.5,999.0,67.0
6676,2012,750000,90000,1,0,0,1,8.0,toyota,innova 2.5 vx 8 str bsiv,12.8,2494.0,102.0
6677,2016,750000,110000,1,0,1,1,7.0,mahindra,tuv 300 mhawk100 t8 amt,18.49,1493.0,100.0
6678,2019,350000,15000,0,0,0,1,5.0,maruti,alto k10 vxi,23.95,998.0,67.05
6679,2020,360000,5000,0,0,0,1,5.0,maruti,alto 800 vxi,22.05,796.0,47.3
6680,2017,285000,5000,0,0,0,1,5.0,renault,kwid rxe,25.17,799.0,53.3
6681,2013,160000,70000,0,0,0,2,5.0,maruti,alto 800 lx,22.74,796.0,47.3
6682,2015,229999,60000,0,0,0,2,7.0,datsun,go plus d,19.44,1198.0,67.0
6683,2007,85000,120000,0,0,0,3,5.0,maruti,alto lxi,19.7,796.0,46.3
6684,2018,300000,7000,0,0,0,1,5.0,datsun,redigo 1.0 s,22.5,999.0,67.0
6685,2014,675000,120000,1,0,0,1,7.0,mahindra,scorpio 2009-2014 sle 7s bsiv,12.05,2179.0,120.0
6686,2014,700000,145241,1,0,0,1,7.0,mahindra,scorpio 2009-2014 sle 7s bsiii,12.05,2179.0,120.0
6687,2008,400000,110000,1,0,0,1,8.0,mahindra,scorpio 2.6 turbo 7 str,12.7,2609.0,116.6
6688,2016,254999,30000,0,0,0,3,5.0,renault,kwid rxt,25.17,799.0,53.3
6689,2015,1050000,80000,1,0,0,2,7.0,mahindra,scorpio s10 7 seater,15.4,2179.0,120.0
6690,2013,390000,100000,1,0,0,1,5.0,maruti,swift dzire vdi,23.4,1248.0,74.0
6691,2015,450000,80000,1,0,0,1,5.0,toyota,etios liva gd,23.59,1364.0,67.04
6692,2016,1630000,40000,1,0,1,2,7.0,toyota,innova crysta 2.8 gx at bsiv,11.36,2755.0,171.5
6693,2017,725000,50000,1,0,0,1,5.0,maruti,vitara brezza vdi option,24.3,1248.0,88.5
6694,2013,466000,95500,1,0,0,2,7.0,tata,safari storme lx,14.0,2179.0,138.1
6695,2017,370000,40000,0,0,0,2,5.0,ford,figo 1.2p ambiente mt,18.16,1196.0,86.8
6696,2007,150000,70000,0,0,0,3,5.0,maruti,zen estilo 1.1 vxi bsiii,18.2,1061.0,64.0
6697,2017,483000,15000,0,0,0,1,5.0,maruti,celerio zxi optional,23.1,998.0,67.04
6698,2016,470000,10000,0,0,0,1,5.0,hyundai,grand i10 magna,18.9,1197.0,82.0
6699,2018,950000,25000,1,0,0,1,5.0,maruti,vitara brezza zdi plus dual tone,24.3,1248.0,88.5
6700,2013,450000,50000,0,0,0,3,5.0,hyundai,verna 1.6 vtvt,17.01,1591.0,121.3
6701,2011,345000,70000,0,0,0,1,5.0,toyota,etios vx,17.6,1496.0,88.7
6702,2009,300000,60000,0,0,0,1,5.0,maruti,a-star vxi,19.0,998.0,66.1
6703,2007,160000,74800,0,0,0,2,5.0,maruti,zen estilo vxi bsiii,18.2,998.0,67.1
6704,2004,120000,80000,0,0,0,2,4.0,maruti,800 ac bsiii,16.1,796.0,37.0
6705,2020,500000,40000,0,0,0,1,5.0,tata,zest revotron 1.2 xt,17.57,1193.0,88.7
6706,2018,1350000,40000,1,0,0,1,7.0,mahindra,xuv500 w9 2wd,16.0,2179.0,138.0
6707,2017,455000,50000,1,0,0,1,5.0,hyundai,grand i10 1.2 crdi asta,24.0,1186.0,73.97
6708,2013,165000,45000,0,0,0,2,5.0,hyundai,eon era plus,21.1,814.0,55.2
6709,2016,470000,23700,0,0,0,1,5.0,maruti,swift vxi optional,20.4,1197.0,81.8
6710,2016,470000,23700,0,0,0,1,5.0,maruti,swift vxi deca,20.4,1197.0,81.8
6711,2019,1520000,10000,0,0,0,1,5.0,jeep,compass 1.4 sport,16.0,1368.0,160.0
6712,2014,229999,53473,0,0,0,1,5.0,maruti,alto k10 vxi,23.95,998.0,67.05
6713,2011,250000,100000,1,0,0,2,9.0,mahindra,bolero 2011-2019 di non ac bs iii white,15.96,2523.0,63.0
6714,2016,1350000,25000,1,0,0,1,7.0,mahindra,xuv500 w10 2wd,16.0,2179.0,140.0
6715,2013,220000,80000,0,0,0,1,5.0,hyundai,santro xing gls,17.92,1086.0,62.1
6716,2015,360000,120000,1,0,0,1,5.0,hyundai,xcent 1.1 crdi s,24.4,1120.0,71.0
6717,2018,350000,40000,0,0,0,1,5.0,maruti,alto k10 vxi,23.95,998.0,67.05
6718,2012,500000,70000,1,0,0,1,5.0,hyundai,verna 1.6 sx crdi (o),22.32,1582.0,126.32
6719,2013,145000,90000,1,0,0,3,5.0,chevrolet,beat diesel lt,25.44,936.0,57.6
